date,product,region,sales_amount,units_sold,customer_satisfaction,delivery_time_days,is_promotional
2050-09-23,Smartphone,Central,315.96,7,4.8,6,True
2050-09-24,Smartwatch,East,1661.63,16,3.2,2,False
2050-09-25,Laptop,East,1432.08,32,3.3,7,True
2050-09-26,Smartwatch,Central,504.15,36,3.3,4,True
2050-09-27,Tablet,East,945.92,11,4.1,7,True
2050-09-28,Laptop,South,1198.19,48,3.1,2,False
2050-09-29,Smartphone,Central,422.72,29,4.9,3,False
2050-09-30,Smartwatch,Central,1458.33,42,3.1,5,True
2050-10-01,Headphones,South,1410.78,34,3.8,4,False
2050-10-02,Smartwatch,South,1785.54,10,4.8,5,True
2050-10-03,Headphones,South,1177.82,3,4.9,4,False
2050-10-04,Smartphone,East,1191.19,22,3.9,3,False
2050-10-05,Tablet,East,1276.84,32,4.0,5,False
2050-10-06,Headphones,West,620.19,44,4.3,3,False
2050-10-07,Tablet,East,1541.35,20,3.8,7,True
2050-10-08,Smartwatch,South,1358.75,2,3.6,5,True
2050-10-09,Smartphone,West,1694.38,8,4.5,5,False
2050-10-10,Headphones,South,1560.31,41,4.2,9,True
2050-10-11,Smartwatch,North,1313.29,25,4.0,5,False
2050-10-12,Laptop,Central,405.7,11,3.2,5,True
2050-10-13,Smartwatch,North,1846.38,24,3.1,1,False
2050-10-14,Tablet,South,797.7,26,4.0,3,False
2050-10-15,Smartphone,East,1932.17,35,4.2,1,False
2050-10-16,Smartphone,Central,863.55,40,4.3,6,True
2050-10-17,Smartwatch,East,377.28,5,4.8,2,True
2050-10-18,Laptop,East,1781.2,15,4.6,5,True
2050-10-19,Tablet,Central,1610.61,42,3.3,9,True
2050-10-20,Smartwatch,Central,1593.96,14,4.6,6,True
2050-10-21,Smartwatch,North,269.88,37,4.4,7,False
2050-10-22,Smartphone,South,1770.63,18,4.7,9,True
2050-10-23,Tablet,East,1233.16,12,4.7,6,False
2050-10-24,Laptop,South,993.68,3,3.7,7,False
2050-10-25,Smartphone,South,1835.03,40,3.5,3,True
2050-10-26,Smartwatch,West,1365.48,46,4.1,4,True
2050-10-27,Smartphone,North,352.76,33,3.6,3,False
2050-10-28,Smartphone,East,1087.12,4,3.7,6,True
2050-10-29,Headphones,Central,1309.57,40,3.1,5,False
2050-10-30,Smartphone,Central,1807.25,26,5.0,1,True
2050-10-31,Smartphone,South,631.8,21,3.6,7,False
2050-11-01,Tablet,North,1609.04,45,4.6,2,False
2050-11-02,Smartphone,North,1619.64,16,5.0,5,False
2050-11-03,Laptop,East,343.29,48,4.9,9,True
2050-11-04,Smartwatch,East,132.74,23,4.3,4,True
2050-11-05,Tablet,South,1204.68,24,4.1,6,False
2050-11-06,Smartphone,South,1600.01,9,3.6,4,False
2050-11-07,Laptop,South,1153.42,19,4.7,7,True
2050-11-08,Smartwatch,West,1645.36,27,3.7,9,True
2050-11-09,Tablet,North,1282.38,40,3.2,6,True
2050-11-10,Laptop,South,1341.26,31,3.6,3,False
2050-11-11,Smartphone,North,153.49,1,3.6,8,True
2050-11-12,Headphones,Central,268.34,13,4.4,9,True
2050-11-13,Headphones,Central,1477.56,45,3.3,1,True
2050-11-14,Tablet,North,1549.4,4,3.6,8,False
2050-11-15,Laptop,Central,1130.14,25,3.2,6,False
2050-11-16,Smartwatch,Central,1221.31,10,4.7,1,False
2050-11-17,Laptop,Central,1267.3,23,4.4,9,False
2050-11-18,Headphones,East,299.48,43,3.9,1,True
2050-11-19,Tablet,East,1369.03,30,3.9,8,True
2050-11-20,Smartphone,North,1009.09,14,3.3,1,True
2050-11-21,Laptop,North,1244.79,32,3.8,8,True
2050-11-22,Headphones,West,1169.97,30,4.8,2,True
2050-11-23,Smartwatch,East,1549.7,5,3.3,2,False
2050-11-24,Tablet,North,705.28,45,4.5,8,True
2050-11-25,Smartphone,East,809.7,15,3.1,4,False
2050-11-26,Laptop,West,844.05,17,3.6,7,True
2050-11-27,Smartwatch,North,1548.67,48,4.7,5,True
2050-11-28,Smartphone,North,919.11,33,3.9,2,True
2050-11-29,Headphones,North,436.44,12,4.4,2,False
2050-11-30,Headphones,North,1967.78,25,3.2,8,False
2050-12-01,Smartwatch,South,1037.43,19,4.4,3,True
2050-12-02,Headphones,East,307.57,23,4.6,8,False
2050-12-03,Tablet,East,1373.52,39,4.6,3,True
2050-12-04,Smartwatch,East,1504.41,5,3.9,5,True
2050-12-05,Headphones,West,1050.42,40,4.8,3,False
2050-12-06,Laptop,South,1328.27,21,4.1,1,True
2050-12-07,Headphones,East,428.08,36,4.6,9,True
2050-12-08,Tablet,East,799.05,14,3.4,5,True
2050-12-09,Smartphone,North,407.47,6,3.4,3,True
2050-12-10,Smartphone,North,835.75,19,4.5,4,True
2050-12-11,Headphones,North,1169.32,4,4.3,6,False
2050-12-12,Smartphone,East,940.82,24,4.4,8,True
2050-12-13,Headphones,North,1227.11,26,3.5,2,False
2050-12-14,Tablet,East,1053.34,42,3.8,2,False
2050-12-15,Smartphone,West,703.85,19,3.5,3,True
2050-12-16,Laptop,West,372.49,32,3.1,6,False
2050-12-17,Headphones,Central,580.08,42,3.4,9,True
2050-12-18,Smartphone,South,481.36,45,5.0,9,False
2050-12-19,Tablet,North,1444.1,35,3.5,9,False
2050-12-20,Tablet,North,1657.94,40,3.3,9,True
2050-12-21,Laptop,South,1468.74,42,4.4,6,True
2050-12-22,Tablet,South,1323.09,2,4.2,3,True
2050-12-23,Tablet,Central,684.92,33,4.5,5,True
2050-12-24,Smartphone,South,1450.87,10,4.3,6,True
2050-12-25,Headphones,East,1249.66,45,3.4,9,False
2050-12-26,Smartwatch,North,189.1,33,4.0,9,True
2050-12-27,Tablet,South,1824.46,23,3.4,3,True
2050-12-28,Tablet,East,251.91,34,3.5,7,False
2050-12-29,Smartwatch,South,1055.15,42,5.0,9,True
2050-12-30,Tablet,East,1074.83,36,4.5,3,False
2050-12-31,Smartphone,West,1690.31,30,4.6,5,False
2051-01-01,Smartphone,East,1834.83,39,3.1,1,False
2051-01-02,Smartwatch,Central,1885.38,5,3.8,9,False
2051-01-03,Tablet,East,1182.38,21,4.1,1,True
2051-01-04,Tablet,South,1390.18,16,3.3,4,False
2051-01-05,Headphones,West,268.19,7,4.7,4,False
2051-01-06,Tablet,West,1027.04,9,3.3,8,False
2051-01-07,Smartphone,East,1805.93,41,4.3,5,False
2051-01-08,Laptop,South,965.82,43,4.1,3,True
2051-01-09,Laptop,West,232.23,24,4.7,1,False
2051-01-10,Laptop,East,481.22,49,3.6,1,True
2051-01-11,Laptop,East,916.06,26,3.6,4,False
2051-01-12,Tablet,East,551.3,32,4.7,7,True
2051-01-13,Tablet,West,845.36,43,3.4,8,False
2051-01-14,Headphones,North,732.63,27,4.5,1,False
2051-01-15,Tablet,South,705.97,41,3.4,8,False
2051-01-16,Laptop,Central,273.21,19,4.8,5,False
2051-01-17,Smartwatch,Central,1777.16,8,4.7,6,True
2051-01-18,Smartwatch,South,1416.14,37,4.6,8,True
2051-01-19,Smartphone,North,1284.43,6,4.0,1,True
2051-01-20,Smartphone,South,1252.29,19,3.1,1,False
2051-01-21,Tablet,East,853.35,43,3.3,8,False
2051-01-22,Smartwatch,South,1664.3,23,3.9,8,True
2051-01-23,Laptop,South,1867.08,2,3.1,4,False
2051-01-24,Laptop,West,110.67,3,3.1,5,True
2051-01-25,Laptop,Central,250.48,2,3.3,9,False
2051-01-26,Tablet,Central,1382.45,13,3.5,2,False
2051-01-27,Tablet,East,548.53,32,4.5,1,True
2051-01-28,Headphones,East,1832.24,43,3.1,7,True
2051-01-29,Laptop,West,1368.08,25,5.0,4,True
2051-01-30,Laptop,East,799.75,43,3.5,7,True
2051-01-31,Tablet,North,889.04,13,3.6,3,False
2051-02-01,Tablet,West,1412.68,30,3.5,4,True
2051-02-02,Headphones,West,367.83,19,4.2,8,False
2051-02-03,Headphones,South,1778.48,24,3.0,1,False
2051-02-04,Smartphone,South,109.07,45,3.2,7,True
2051-02-05,Smartwatch,North,1960.0,33,3.2,7,True
2051-02-06,Laptop,West,418.53,13,4.3,6,True
2051-02-07,Laptop,West,1510.01,31,3.7,1,False
2051-02-08,Headphones,South,175.86,38,3.9,4,False
2051-02-09,Headphones,Central,919.71,8,4.9,8,False
2051-02-10,Smartphone,Central,1297.6,30,3.4,2,True
2051-02-11,Smartwatch,South,233.43,19,3.1,2,True
2051-02-12,Smartphone,East,942.26,32,3.9,5,False
2051-02-13,Smartwatch,West,675.96,30,3.3,1,False
2051-02-14,Laptop,North,1046.66,46,3.3,8,False
2051-02-15,Smartphone,Central,1058.7,38,3.8,4,False
2051-02-16,Headphones,East,1591.94,17,4.3,6,False
2051-02-17,Smartphone,West,334.66,34,3.5,6,False
2051-02-18,Smartphone,East,257.17,16,4.8,4,True
2051-02-19,Laptop,West,863.59,37,3.7,5,True
2051-02-20,Headphones,West,1786.29,6,4.9,6,True
2051-02-21,Headphones,South,1725.01,2,4.0,1,True
2051-02-22,Tablet,South,1163.99,5,4.5,6,False
2051-02-23,Tablet,North,1788.67,42,4.7,7,True
2051-02-24,Tablet,North,1630.15,19,4.1,6,True
2051-02-25,Laptop,East,628.08,1,4.7,4,False
2051-02-26,Smartphone,South,423.2,38,3.8,6,True
2051-02-27,Headphones,West,672.2,25,3.7,2,False
2051-02-28,Headphones,South,531.52,16,4.6,1,False
2051-03-01,Smartphone,West,1283.17,30,3.5,6,True
2051-03-02,Headphones,South,1211.31,30,4.4,1,True
2051-03-03,Smartphone,West,1237.03,10,3.2,4,False
2051-03-04,Laptop,East,459.68,40,4.3,6,True
2051-03-05,Laptop,South,1604.54,24,4.9,6,True
2051-03-06,Laptop,Central,923.89,21,3.9,8,False
2051-03-07,Smartphone,Central,997.66,39,3.8,1,True
2051-03-08,Smartphone,West,1994.23,15,4.1,1,False
2051-03-09,Smartwatch,East,636.32,5,4.4,8,True
2051-03-10,Headphones,West,848.86,36,3.7,5,False
2051-03-11,Headphones,East,1385.28,42,3.0,5,True
2051-03-12,Smartwatch,North,1772.78,22,4.0,3,False
2051-03-13,Smartwatch,South,340.88,8,3.8,9,True
2051-03-14,Laptop,East,1496.59,31,4.1,8,False
2051-03-15,Smartwatch,West,1844.73,1,4.4,8,False
2051-03-16,Smartphone,North,903.56,20,3.6,3,True
2051-03-17,Tablet,West,644.78,28,4.0,9,True
2051-03-18,Smartphone,Central,1387.7,31,3.5,5,False
2051-03-19,Smartwatch,Central,567.54,24,3.9,1,False
2051-03-20,Headphones,South,830.15,45,3.7,2,True
2051-03-21,Smartphone,South,1804.14,7,3.7,7,True
2051-03-22,Headphones,North,1221.63,2,4.2,1,True
2051-03-23,Smartphone,Central,280.46,9,4.4,2,True
2051-03-24,Headphones,East,726.43,19,3.0,5,False
2051-03-25,Smartphone,Central,1291.8,41,4.8,5,True
2051-03-26,Headphones,South,1014.85,49,3.7,6,True
2051-03-27,Tablet,West,1354.64,25,4.3,6,False
2051-03-28,Laptop,North,1546.74,23,3.2,9,False
2051-03-29,Smartphone,Central,1013.17,10,4.1,7,False
2051-03-30,Tablet,East,1975.21,23,4.4,8,False
2051-03-31,Laptop,East,1837.88,33,3.3,5,True
2051-04-01,Smartphone,East,213.82,43,4.8,9,True
2051-04-02,Tablet,North,606.22,19,4.5,2,False
2051-04-03,Tablet,East,671.03,34,4.1,7,False
2051-04-04,Tablet,East,450.15,37,3.3,2,True
2051-04-05,Smartwatch,Central,692.83,3,4.7,8,True
2051-04-06,Headphones,North,907.16,45,3.1,5,True
2051-04-07,Laptop,West,197.95,7,3.2,8,False
2051-04-08,Headphones,West,341.87,43,4.4,5,True
2051-04-09,Headphones,East,282.87,49,3.5,3,False
2051-04-10,Headphones,South,188.0,1,3.9,3,True
2051-04-11,Tablet,North,1014.84,36,4.1,6,False
2051-04-12,Headphones,South,734.23,1,3.9,7,False
2051-04-13,Smartwatch,North,1877.35,41,3.2,7,True
2051-04-14,Smartphone,North,295.25,30,4.5,3,False
2051-04-15,Tablet,Central,1859.47,32,3.5,2,False
2051-04-16,Laptop,East,264.44,49,4.5,5,False
2051-04-17,Smartphone,Central,1276.51,19,4.7,3,True
2051-04-18,Smartphone,South,570.69,47,4.1,7,True
2051-04-19,Smartphone,South,1670.93,10,4.4,3,True
2051-04-20,Headphones,West,216.8,44,3.1,8,True
2051-04-21,Headphones,Central,1909.77,48,3.1,7,True
2051-04-22,Tablet,Central,189.79,44,3.4,8,True
2051-04-23,Headphones,Central,558.12,33,3.7,1,True
2051-04-24,Headphones,West,981.95,45,3.4,7,True
2051-04-25,Headphones,Central,1536.51,4,4.3,4,False
2051-04-26,Tablet,Central,1907.11,20,3.6,9,False
2051-04-27,Tablet,Central,913.28,44,4.7,4,False
2051-04-28,Smartwatch,Central,1538.89,15,4.1,4,True
2051-04-29,Smartwatch,South,1481.61,41,3.8,3,False
2051-04-30,Smartwatch,East,1185.22,30,4.8,1,False
2051-05-01,Smartwatch,South,1412.75,7,4.7,3,False
2051-05-02,Smartphone,Central,172.33,38,4.6,5,False
2051-05-03,Smartphone,North,939.0,41,4.5,1,True
2051-05-04,Smartwatch,North,1593.14,18,4.2,2,True
2051-05-05,Smartwatch,West,1001.02,30,3.7,1,False
2051-05-06,Laptop,South,1759.66,8,3.8,8,False
2051-05-07,Smartphone,West,1683.91,21,4.3,9,True
2051-05-08,Laptop,West,1740.55,45,3.3,7,False
2051-05-09,Laptop,North,346.99,7,4.7,1,False
2051-05-10,Headphones,South,563.87,44,4.9,4,False
2051-05-11,Tablet,East,156.23,5,3.2,8,True
2051-05-12,Smartphone,South,1967.32,32,3.0,9,True
2051-05-13,Smartwatch,West,548.66,16,3.3,4,False
2051-05-14,Smartwatch,Central,797.48,40,4.5,2,True
2051-05-15,Tablet,West,622.36,26,3.2,2,False
2051-05-16,Smartphone,South,175.61,27,3.7,4,True
2051-05-17,Smartwatch,North,596.39,39,3.1,8,False
2051-05-18,Smartwatch,South,286.57,28,3.9,6,False
2051-05-19,Headphones,East,849.14,33,4.2,8,True
2051-05-20,Laptop,Central,1936.97,2,4.3,2,False
2051-05-21,Smartwatch,Central,1426.7,41,4.0,3,False
2051-05-22,Smartphone,West,1443.11,15,4.9,6,False
2051-05-23,Tablet,South,961.03,39,4.1,1,True
2051-05-24,Headphones,North,1641.48,7,4.7,6,True
2051-05-25,Smartphone,East,1825.74,20,5.0,6,True
2051-05-26,Headphones,West,1926.95,13,3.5,1,True
2051-05-27,Laptop,South,288.08,32,3.5,3,True
2051-05-28,Smartwatch,North,1771.32,29,4.0,1,True
2051-05-29,Smartphone,South,527.66,4,3.4,6,False
2051-05-30,Tablet,North,854.81,19,4.1,9,True
2051-05-31,Laptop,South,756.41,10,4.4,6,True
2051-06-01,Laptop,South,1382.75,36,3.1,6,False
2051-06-02,Headphones,West,1236.06,12,4.4,2,True
2051-06-03,Laptop,South,307.3,22,3.3,1,True
2051-06-04,Smartphone,South,1587.36,27,3.6,4,False
2051-06-05,Headphones,West,935.33,35,4.5,9,False
2051-06-06,Laptop,West,104.22,40,3.3,1,False
2051-06-07,Tablet,Central,887.56,17,4.1,7,False
2051-06-08,Smartphone,Central,1081.03,6,4.2,3,False
2051-06-09,Tablet,West,230.86,45,3.3,9,False
2051-06-10,Tablet,East,387.16,48,3.5,2,False
2051-06-11,Headphones,North,1987.79,43,4.2,2,False
2051-06-12,Smartwatch,West,1755.27,14,3.9,7,False
2051-06-13,Headphones,Central,353.32,33,4.3,8,True
2051-06-14,Smartphone,South,1202.59,44,4.7,1,True
2051-06-15,Smartphone,West,820.56,28,3.3,9,True
2051-06-16,Headphones,West,1133.11,38,3.1,7,False
2051-06-17,Smartwatch,Central,994.02,7,4.3,3,True
2051-06-18,Headphones,Central,191.48,11,4.5,7,False
2051-06-19,Smartphone,East,699.3,33,3.9,6,True
2051-06-20,Smartwatch,Central,338.49,3,3.8,8,True
2051-06-21,Smartphone,Central,1029.04,22,4.2,8,True
2051-06-22,Smartwatch,Central,1823.9,13,4.1,1,False
2051-06-23,Smartwatch,South,1991.51,29,4.0,4,False
2051-06-24,Headphones,West,1894.08,6,4.6,2,True
2051-06-25,Headphones,West,1972.82,42,3.3,8,False
2051-06-26,Headphones,Central,128.97,39,4.4,8,True
2051-06-27,Smartwatch,East,1485.95,43,4.5,3,False
2051-06-28,Smartwatch,Central,618.6,28,4.8,4,False
2051-06-29,Smartphone,East,1744.67,15,4.9,1,True
2051-06-30,Tablet,West,1646.09,24,4.0,4,False
2051-07-01,Headphones,East,904.98,43,3.9,5,True
2051-07-02,Smartphone,East,999.2,26,4.0,8,False
2051-07-03,Smartphone,North,603.67,1,4.5,4,False
2051-07-04,Laptop,East,648.73,26,3.0,5,True
2051-07-05,Headphones,East,1964.23,46,3.3,3,False
2051-07-06,Smartphone,South,1788.82,31,4.8,3,False
2051-07-07,Laptop,West,464.55,23,3.4,5,True
2051-07-08,Headphones,Central,623.5,32,3.5,2,False
2051-07-09,Smartwatch,North,306.43,44,4.9,1,False
2051-07-10,Laptop,East,1978.85,1,3.6,5,True
2051-07-11,Smartwatch,South,1823.7,18,3.6,1,False
2051-07-12,Tablet,South,1148.99,17,4.8,5,True
2051-07-13,Tablet,Central,1416.5,46,3.8,4,True
2051-07-14,Tablet,Central,1521.1,44,4.0,8,False
2051-07-15,Tablet,West,487.24,28,4.1,2,False
2051-07-16,Smartphone,East,1875.87,1,4.7,7,True
2051-07-17,Tablet,South,1100.81,36,3.2,8,False
2051-07-18,Smartphone,North,275.66,5,3.5,5,False
2051-07-19,Smartphone,West,854.46,5,4.2,3,True
2051-07-20,Headphones,East,1243.13,2,3.9,6,False
2051-07-21,Smartphone,Central,770.36,11,3.6,1,False
2051-07-22,Smartphone,East,1428.49,35,3.8,3,False
2051-07-23,Tablet,Central,1775.89,30,4.9,9,False
2051-07-24,Smartphone,East,1566.6,32,3.0,5,False
2051-07-25,Smartwatch,North,1321.05,8,3.3,6,True
2051-07-26,Tablet,West,1073.1,2,3.0,9,True
2051-07-27,Laptop,Central,583.48,36,4.2,2,True
2051-07-28,Tablet,North,964.4,39,3.0,7,True
2051-07-29,Smartphone,South,656.61,25,3.9,6,True
2051-07-30,Smartwatch,North,1874.64,19,4.7,9,True
2051-07-31,Tablet,North,1823.89,7,3.2,1,True
2051-08-01,Smartwatch,North,396.07,40,3.7,4,False
2051-08-02,Laptop,Central,1662.98,14,3.8,3,True
2051-08-03,Laptop,South,1435.54,4,3.7,1,True
2051-08-04,Headphones,West,1952.9,46,4.5,4,True
2051-08-05,Headphones,North,980.28,33,3.0,6,True
2051-08-06,Tablet,Central,1472.13,37,4.6,1,False
2051-08-07,Headphones,Central,1083.98,43,4.7,9,True
2051-08-08,Smartwatch,West,231.86,30,3.9,5,True
2051-08-09,Headphones,East,188.85,47,4.8,3,True
2051-08-10,Smartwatch,South,332.01,20,3.8,9,False
2051-08-11,Headphones,South,662.76,14,4.4,1,True
2051-08-12,Headphones,North,592.31,27,3.8,2,False
2051-08-13,Headphones,East,1483.82,13,3.1,8,True
2051-08-14,Smartphone,South,1460.25,7,3.2,3,False
2051-08-15,Smartphone,North,1945.65,18,3.9,9,True
2051-08-16,Headphones,East,689.74,38,5.0,5,True
2051-08-17,Smartwatch,Central,1883.06,39,3.4,9,True
2051-08-18,Tablet,North,1264.42,9,4.8,1,False
2051-08-19,Laptop,East,1041.09,23,4.8,5,True
2051-08-20,Smartphone,West,1368.9,31,3.8,4,False
2051-08-21,Headphones,South,1435.24,2,3.9,7,False
2051-08-22,Laptop,North,426.67,40,4.0,1,True
2051-08-23,Smartphone,Central,1528.26,38,4.5,3,False
2051-08-24,Tablet,North,1477.83,41,3.2,5,False
2051-08-25,Smartwatch,South,1995.31,39,3.7,8,True
2051-08-26,Headphones,South,1832.7,5,3.3,8,False
2051-08-27,Tablet,East,1400.85,23,4.8,3,True
2051-08-28,Smartphone,Central,1453.49,49,3.1,5,True
2051-08-29,Headphones,East,1897.37,32,4.5,9,True
2051-08-30,Laptop,Central,1937.64,39,3.9,2,True
2051-08-31,Smartwatch,North,1671.23,16,4.4,7,False
2051-09-01,Smartphone,North,1558.05,11,4.8,7,False
2051-09-02,Smartwatch,East,311.6,14,3.7,2,False
2051-09-03,Headphones,West,1677.61,3,3.5,6,True
2051-09-04,Tablet,South,581.07,8,4.3,8,True
2051-09-05,Smartwatch,East,1171.19,15,5.0,3,False
2051-09-06,Laptop,East,870.21,9,4.5,9,False
2051-09-07,Smartphone,North,756.65,16,4.6,8,True
2051-09-08,Laptop,South,689.48,26,4.3,3,False
2051-09-09,Smartwatch,East,1725.31,32,3.7,7,True
2051-09-10,Tablet,North,1561.36,18,4.3,8,False
2051-09-11,Tablet,North,1094.55,8,3.3,1,False
2051-09-12,Laptop,East,1362.51,39,4.0,3,True
2051-09-13,Headphones,East,1970.6,32,4.1,9,True
2051-09-14,Headphones,North,855.32,10,4.8,7,True
2051-09-15,Tablet,East,1147.09,12,4.8,1,True
2051-09-16,Laptop,South,1113.7,12,3.1,5,True
2051-09-17,Laptop,North,1878.35,10,4.3,3,True
2051-09-18,Laptop,North,767.97,34,4.6,2,False
2051-09-19,Smartwatch,East,1973.88,30,4.1,1,True
2051-09-20,Headphones,East,678.93,44,3.2,2,True
2051-09-21,Headphones,East,306.92,31,3.5,1,False
2051-09-22,Smartwatch,South,463.61,38,3.6,6,True
2051-09-23,Smartphone,North,909.82,25,4.3,9,True
2051-09-24,Smartwatch,West,1334.54,24,3.1,3,False
2051-09-25,Laptop,South,1081.97,33,4.1,1,False
2051-09-26,Smartwatch,South,814.93,9,3.2,6,False
2051-09-27,Laptop,North,1167.86,25,3.8,6,False
2051-09-28,Tablet,West,1693.73,20,3.9,2,False
2051-09-29,Laptop,North,1693.97,48,3.9,4,False
2051-09-30,Headphones,South,1479.83,17,4.4,5,True
2051-10-01,Smartwatch,East,1909.65,6,3.2,6,True
2051-10-02,Laptop,North,1221.39,36,3.5,6,True
2051-10-03,Smartphone,North,114.55,41,4.3,2,False
2051-10-04,Tablet,East,652.77,20,4.9,5,False
2051-10-05,Smartphone,West,723.62,26,4.2,5,True
2051-10-06,Smartphone,West,1139.92,40,4.8,2,True
2051-10-07,Smartphone,North,1819.29,12,4.9,7,False
2051-10-08,Tablet,East,1692.42,7,4.8,2,True
2051-10-09,Tablet,North,541.13,40,4.9,1,False
2051-10-10,Tablet,East,1086.84,30,4.6,6,True
2051-10-11,Tablet,South,1352.38,22,4.8,1,True
2051-10-12,Smartphone,East,1976.27,42,4.0,4,False
2051-10-13,Headphones,North,159.48,29,3.7,4,True
2051-10-14,Headphones,Central,981.37,22,5.0,6,False
2051-10-15,Tablet,West,1977.41,24,3.2,5,False
2051-10-16,Smartwatch,North,1956.69,3,4.9,4,False
2051-10-17,Laptop,East,728.38,41,3.9,6,False
2051-10-18,Smartwatch,East,100.03,24,3.0,5,True
2051-10-19,Smartwatch,West,1214.8,26,4.6,7,True
2051-10-20,Smartwatch,North,1747.18,5,3.9,5,True
2051-10-21,Headphones,Central,716.16,13,4.6,9,False
2051-10-22,Laptop,South,1875.11,37,3.1,3,True
2051-10-23,Smartwatch,Central,732.13,22,4.9,2,False
2051-10-24,Tablet,South,1259.38,34,4.3,1,True
2051-10-25,Headphones,South,1471.89,39,3.1,5,False
2051-10-26,Tablet,North,756.29,3,3.0,8,True
2051-10-27,Tablet,South,769.19,32,4.2,9,False
2051-10-28,Smartwatch,East,992.99,24,5.0,3,False
2051-10-29,Tablet,South,1686.92,9,4.0,7,True
2051-10-30,Laptop,South,291.62,3,3.7,4,False
2051-10-31,Tablet,West,1299.81,22,4.9,7,True
2051-11-01,Smartwatch,West,1386.96,24,5.0,5,True
2051-11-02,Tablet,North,1159.96,38,4.6,6,True
2051-11-03,Headphones,North,1878.09,10,4.4,8,True
2051-11-04,Headphones,East,1243.78,35,3.0,9,True
2051-11-05,Headphones,West,1305.7,20,3.6,8,False
2051-11-06,Smartphone,Central,1239.54,41,4.9,6,True
2051-11-07,Headphones,North,1471.84,44,3.7,5,False
2051-11-08,Headphones,North,357.28,12,3.7,4,False
2051-11-09,Smartphone,West,1799.13,48,4.1,2,False
2051-11-10,Headphones,West,180.74,43,3.9,8,False
2051-11-11,Smartwatch,East,1317.41,12,4.7,3,False
2051-11-12,Headphones,West,1269.41,17,3.2,6,False
2051-11-13,Headphones,South,495.43,4,4.3,1,True
2051-11-14,Smartphone,Central,177.35,42,4.4,5,True
2051-11-15,Smartwatch,South,363.79,49,4.8,3,True
2051-11-16,Tablet,South,616.18,8,3.8,1,True
2051-11-17,Laptop,South,1776.0,7,3.6,7,False
2051-11-18,Smartwatch,North,1725.9,18,4.3,8,True
2051-11-19,Tablet,South,221.33,26,4.4,9,True
2051-11-20,Smartwatch,North,649.61,31,3.3,4,False
2051-11-21,Tablet,West,1789.7,8,3.3,2,True
2051-11-22,Tablet,Central,549.65,34,3.5,8,False
2051-11-23,Smartwatch,Central,1992.33,46,3.5,9,True
2051-11-24,Smartphone,South,588.0,16,4.5,4,False
2051-11-25,Smartwatch,Central,1504.32,20,4.1,6,True
2051-11-26,Smartwatch,North,892.41,10,4.1,5,False
2051-11-27,Tablet,West,358.86,5,3.0,9,True
2051-11-28,Laptop,South,584.79,48,5.0,4,False
2051-11-29,Tablet,East,1382.72,11,4.7,7,True
2051-11-30,Headphones,Central,740.41,38,3.9,2,False
2051-12-01,Smartwatch,Central,1247.84,39,3.1,1,True
2051-12-02,Smartwatch,South,490.51,22,4.4,1,True
2051-12-03,Smartphone,Central,952.3,11,4.1,5,True
2051-12-04,Tablet,Central,1073.27,18,4.4,7,False
2051-12-05,Smartphone,East,884.29,18,4.4,5,True
2051-12-06,Smartwatch,North,476.04,31,3.3,4,True
2051-12-07,Tablet,South,976.95,20,3.7,9,False
2051-12-08,Tablet,South,1416.51,23,3.0,2,True
2051-12-09,Headphones,East,1933.32,40,5.0,2,True
2051-12-10,Headphones,East,1600.09,10,4.6,1,False
2051-12-11,Laptop,North,406.79,17,4.9,5,False
2051-12-12,Headphones,West,618.13,41,3.1,5,False
2051-12-13,Tablet,South,249.77,45,4.0,1,False
2051-12-14,Headphones,Central,357.73,8,4.5,6,False
2051-12-15,Laptop,North,576.3,31,3.2,5,True
2051-12-16,Smartwatch,South,479.1,49,4.6,7,True
2051-12-17,Headphones,North,505.93,48,4.3,1,True
2051-12-18,Tablet,West,538.46,48,5.0,3,False
2051-12-19,Smartwatch,South,671.29,40,3.3,9,True
2051-12-20,Tablet,Central,338.61,26,4.3,6,False
2051-12-21,Smartwatch,South,627.89,42,4.9,2,True
2051-12-22,Tablet,North,1407.98,44,4.5,9,False
2051-12-23,Headphones,West,549.16,9,3.7,3,True
2051-12-24,Headphones,North,426.49,32,3.2,3,False
2051-12-25,Laptop,North,228.62,23,4.9,2,False
